guba_name,postnums,readnum,replynum,post_id,create_time,author_url,content,title,reply_author,reply_author_url,reply_time,reply_content,tag,reply_quote_author,reply_quote_author_url,reply_quote_content,reply_quote_time
螺纹钢吧,24817,3846,6,"news,fshferb,660031337",2017-06-24T00:18:00Z,http://iguba.eastmoney.com/4785094980618364,等待机会上3200，嬴点钱买个好包。,等待机会上3200，嬴点钱买个好包。,股友hdqp9w,http://iguba.eastmoney.com/3942094255341608,2017-06-24T21:51:51Z,"螺纹钢上3200很容易的是了，多头主力随便一拉就上去了<img src=""""http://gbres.dfcfw.com/face/emot/emot01.png"""" title=""""微笑"""">",1,,,,
螺纹钢吧,24817,3846,6,"news,fshferb,660031337",2017-06-24T00:18:00Z,http://iguba.eastmoney.com/4785094980618364,等待机会上3200，嬴点钱买个好包。,等待机会上3200，嬴点钱买个好包。,押大小,http://iguba.eastmoney.com/6536044761132092,2017-06-26T08:41:45Z,问题是什么时候啦,1,,,,
螺纹钢吧,24817,3846,6,"news,fshferb,660031337",2017-06-24T00:18:00Z,http://iguba.eastmoney.com/4785094980618364,等待机会上3200，嬴点钱买个好包。,等待机会上3200，嬴点钱买个好包。,这是奥特曼,http://iguba.eastmoney.com/8679094256384816,2017-06-26T08:51:28Z,"就在今天了<img src=""""http://gbres.dfcfw.com/face/emot/emot28.png"""" title=""""献花""""><img src=""""http://gbres.dfcfw.com/face/emot/emot28.png"""" title=""""献花""""><img src=""""http://gbres.dfcfw.com/face/emot/emot28.png"""" title=""""献花"""">",1,,,,
螺纹钢吧,24817,3846,6,"news,fshferb,660031337",2017-06-24T00:18:00Z,http://iguba.eastmoney.com/4785094980618364,等待机会上3200，嬴点钱买个好包。,等待机会上3200，嬴点钱买个好包。,期货小小小散,http://iguba.eastmoney.com/1556004927829482,2017-06-26T10:57:54Z,那我做个空，对了也买个包,1,,,,
螺纹钢吧,24817,3846,6,"news,fshferb,660031337",2017-06-24T00:18:00Z,http://iguba.eastmoney.com/4785094980618364,等待机会上3200，嬴点钱买个好包。,等待机会上3200，嬴点钱买个好包。,明月比格,http://iguba.eastmoney.com/5240004822964828,2017-06-26T12:31:51Z,买个饱，哈哈哈哈,1,期货小小小散,http://iguba.eastmoney.com/1556004927829482,那我做个空，对了也买个包,2017-06-26T10:57:54Z
螺纹钢吧,24817,1224,1,"news,fshferb,663558996",2017-06-30T22:23:20Z,http://iguba.eastmoney.com/4953111810681542,在开二手空试试，喜的跟，2400止损,在开二手空试试，喜的跟，2400止损,柯吴库,http://iguba.eastmoney.com/4953111810681542,2017-06-30T22:24:36Z,"3400止损<img src=""""http://gbres.dfcfw.com/face/emot/emot09.png"""" title=""""滴汗"""">",1,,,,
螺纹钢吧,24817,5750,10,"news,fshferb,659982250",2017-06-23T20:56:02Z,http://iguba.eastmoney.com/6789013260742062,向上突破，目标140点的行情，3230，待验证,突然发现这么大一个三角形！,指导项羽,http://iguba.eastmoney.com/6789013260742062,2017-06-23T20:57:35Z,等着看,1,,,,
螺纹钢吧,24817,5750,10,"news,fshferb,659982250",2017-06-23T20:56:02Z,http://iguba.eastmoney.com/6789013260742062,向上突破，目标140点的行情，3230，待验证,突然发现这么大一个三角形！,o拾年壹劍o,http://iguba.eastmoney.com/8570094300636232,2017-06-23T21:08:50Z,3200可能是最好的做空位置,1,,,,
螺纹钢吧,24817,5750,10,"news,fshferb,659982250",2017-06-23T20:56:02Z,http://iguba.eastmoney.com/6789013260742062,向上突破，目标140点的行情，3230，待验证,突然发现这么大一个三角形！,指导项羽,http://iguba.eastmoney.com/6789013260742062,2017-06-23T22:08:09Z,下周就到3100-3200区间玩了,1,,,,
螺纹钢吧,24817,5750,10,"news,fshferb,659982250",2017-06-23T20:56:02Z,http://iguba.eastmoney.com/6789013260742062,向上突破，目标140点的行情，3230，待验证,突然发现这么大一个三角形！,指导项羽,http://iguba.eastmoney.com/6789013260742062,2017-06-23T22:15:47Z,今晚挣点气就能去3130,1,,,,
螺纹钢吧,24817,5750,10,"news,fshferb,659982250",2017-06-23T20:56:02Z,http://iguba.eastmoney.com/6789013260742062,向上突破，目标140点的行情，3230，待验证,突然发现这么大一个三角形！,指导项羽,http://iguba.eastmoney.com/6789013260742062,2017-06-23T22:31:38Z,又让我说中了,1,,,,
螺纹钢吧,24817,5750,10,"news,fshferb,659982250",2017-06-23T20:56:02Z,http://iguba.eastmoney.com/6789013260742062,向上突破，目标140点的行情，3230，待验证,突然发现这么大一个三角形！,天山雪TSX,http://iguba.eastmoney.com/8438014281830468,2017-06-23T23:12:00Z,才看到大三角啊，大形态是走老鸭头，必过3491,1,,,,
螺纹钢吧,24817,5750,10,"news,fshferb,659982250",2017-06-23T20:56:02Z,http://iguba.eastmoney.com/6789013260742062,向上突破，目标140点的行情，3230，待验证,突然发现这么大一个三角形！,o拾年壹劍o,http://iguba.eastmoney.com/8570094300636232,2017-06-24T00:10:01Z,从3491看起，就是下降三角形。,1,,,,
螺纹钢吧,24817,5750,10,"news,fshferb,659982250",2017-06-23T20:56:02Z,http://iguba.eastmoney.com/6789013260742062,向上突破，目标140点的行情，3230，待验证,突然发现这么大一个三角形！,Qi200,http://iguba.eastmoney.com/5224013243397560,2017-06-24T08:36:17Z,请教楼主：从哪到哪看出的大三角,1,指导项羽,http://iguba.eastmoney.com/6789013260742062,等着看,2017-06-23T20:57:35Z
螺纹钢吧,24817,5750,10,"news,fshferb,659982250",2017-06-23T20:56:02Z,http://iguba.eastmoney.com/6789013260742062,向上突破，目标140点的行情，3230，待验证,突然发现这么大一个三角形！,指导项羽,http://iguba.eastmoney.com/6789013260742062,2017-06-24T09:00:12Z,3185-3030,1,,,,
螺纹钢吧,24817,5750,10,"news,fshferb,659982250",2017-06-23T20:56:02Z,http://iguba.eastmoney.com/6789013260742062,向上突破，目标140点的行情，3230，待验证,突然发现这么大一个三角形！,买进会卖才能赚,http://iguba.eastmoney.com/3272094333587500,2017-06-24T16:04:31Z,诱空用头肩顶形态。诱多用碗底形态。这二种形态真的相当不好把握。,1,指导项羽,http://iguba.eastmoney.com/6789013260742062,3185-3030,2017-06-24T09:00:12Z
螺纹钢吧,24817,7534,29,"news,fshferb,661398394",2017-06-27T15:05:41Z,http://iguba.eastmoney.com/1496004872337010,要不要平大家给个意见。6月已经有35%的收益了,要不要平大家给个意见。,烟花三月下江南去,http://iguba.eastmoney.com/9564104909323940,2017-06-27T15:12:48Z,三天前3050买的，还没想平了，这次是周线级别行情，到3500,1,,,,
螺纹钢吧,24817,7534,29,"news,fshferb,661398394",2017-06-27T15:05:41Z,http://iguba.eastmoney.com/1496004872337010,要不要平大家给个意见。6月已经有35%的收益了,要不要平大家给个意见。,小寒97019,http://iguba.eastmoney.com/6123094370943874,2017-06-27T15:13:29Z,只要还涨就每天止盈点往上提点,1,,,,
螺纹钢吧,24817,7534,29,"news,fshferb,661398394",2017-06-27T15:05:41Z,http://iguba.eastmoney.com/1496004872337010,要不要平大家给个意见。6月已经有35%的收益了,要不要平大家给个意见。,揮筆寫人生,http://iguba.eastmoney.com/1496004872337010,2017-06-27T15:15:35Z,评论@烟花三月下江南去：谢谢。,1,,,,
螺纹钢吧,24817,7534,29,"news,fshferb,661398394",2017-06-27T15:05:41Z,http://iguba.eastmoney.com/1496004872337010,要不要平大家给个意见。6月已经有35%的收益了,要不要平大家给个意见。,鲨鱼哥45,http://iguba.eastmoney.com/5604094291609566,2017-06-27T15:16:58Z,先走7手，说3500的那个是蛇精病的,1,揮筆寫人生,http://iguba.eastmoney.com/1496004872337010,评论@烟花三月下江南去：谢谢。,2017-06-27T15:15:35Z
螺纹钢吧,24817,7534,29,"news,fshferb,661398394",2017-06-27T15:05:41Z,http://iguba.eastmoney.com/1496004872337010,要不要平大家给个意见。6月已经有35%的收益了,要不要平大家给个意见。,明月比格,http://iguba.eastmoney.com/5240004822964828,2017-06-27T15:19:47Z,仓位太低，莫走,1,,,,
螺纹钢吧,24817,7534,29,"news,fshferb,661398394",2017-06-27T15:05:41Z,http://iguba.eastmoney.com/1496004872337010,要不要平大家给个意见。6月已经有35%的收益了,要不要平大家给个意见。,指导项羽,http://iguba.eastmoney.com/6789013260742062,2017-06-27T15:23:57Z,今晚全平了吧,1,,,,
螺纹钢吧,24817,7534,29,"news,fshferb,661398394",2017-06-27T15:05:41Z,http://iguba.eastmoney.com/1496004872337010,要不要平大家给个意见。6月已经有35%的收益了,要不要平大家给个意见。,n746913690213680,http://iguba.eastmoney.com/7469013690213680,2017-06-27T15:24:26Z,夜盘高开平掉，落袋为安,1,,,,
螺纹钢吧,24817,7534,29,"news,fshferb,661398394",2017-06-27T15:05:41Z,http://iguba.eastmoney.com/1496004872337010,要不要平大家给个意见。6月已经有35%的收益了,要不要平大家给个意见。,揮筆寫人生,http://iguba.eastmoney.com/1496004872337010,2017-06-27T15:35:27Z,感谢。晚上看情况,1,鲨鱼哥45,http://iguba.eastmoney.com/5604094291609566,先走7手，说3500的那个是蛇精病的,2017-06-27T15:16:58Z
螺纹钢吧,24817,7534,29,"news,fshferb,661398394",2017-06-27T15:05:41Z,http://iguba.eastmoney.com/1496004872337010,要不要平大家给个意见。6月已经有35%的收益了,要不要平大家给个意见。,揮筆寫人生,http://iguba.eastmoney.com/1496004872337010,2017-06-27T15:35:56Z,不错的操作方式,1,小寒97019,http://iguba.eastmoney.com/6123094370943874,只要还涨就每天止盈点往上提点,2017-06-27T15:13:29Z
螺纹钢吧,24817,7534,29,"news,fshferb,661398394",2017-06-27T15:05:41Z,http://iguba.eastmoney.com/1496004872337010,要不要平大家给个意见。6月已经有35%的收益了,要不要平大家给个意见。,揮筆寫人生,http://iguba.eastmoney.com/1496004872337010,2017-06-27T15:36:19Z,仓位可以了。一般我不会超过4层,1,明月比格,http://iguba.eastmoney.com/5240004822964828,仓位太低，莫走,2017-06-27T15:19:47Z
螺纹钢吧,24817,7534,29,"news,fshferb,661398394",2017-06-27T15:05:41Z,http://iguba.eastmoney.com/1496004872337010,要不要平大家给个意见。6月已经有35%的收益了,要不要平大家给个意见。,揮筆寫人生,http://iguba.eastmoney.com/1496004872337010,2017-06-27T15:36:51Z,谢谢。今晚看情况,1,指导项羽,http://iguba.eastmoney.com/6789013260742062,今晚全平了吧,2017-06-27T15:23:57Z
螺纹钢吧,24817,7534,29,"news,fshferb,661398394",2017-06-27T15:05:41Z,http://iguba.eastmoney.com/1496004872337010,要不要平大家给个意见。6月已经有35%的收益了,要不要平大家给个意见。,揮筆寫人生,http://iguba.eastmoney.com/1496004872337010,2017-06-27T15:37:44Z,有这个打算，具体的看下晚上怎么走,1,n746913690213680,http://iguba.eastmoney.com/7469013690213680,夜盘高开平掉，落袋为安,2017-06-27T15:24:26Z
螺纹钢吧,24817,7534,29,"news,fshferb,661398394",2017-06-27T15:05:41Z,http://iguba.eastmoney.com/1496004872337010,要不要平大家给个意见。6月已经有35%的收益了,要不要平大家给个意见。,o拾年壹劍o,http://iguba.eastmoney.com/8570094300636232,2017-06-27T15:43:28Z,逢高减，下破3210考虑全平,1,,,,
螺纹钢吧,24817,7534,29,"news,fshferb,661398394",2017-06-27T15:05:41Z,http://iguba.eastmoney.com/1496004872337010,要不要平大家给个意见。6月已经有35%的收益了,要不要平大家给个意见。,揮筆寫人生,http://iguba.eastmoney.com/1496004872337010,2017-06-27T15:47:15Z,好的,1,o拾年壹劍o,http://iguba.eastmoney.com/8570094300636232,逢高减，下破3210考虑全平,2017-06-27T15:43:28Z
螺纹钢吧,24817,7534,29,"news,fshferb,661398394",2017-06-27T15:05:41Z,http://iguba.eastmoney.com/1496004872337010,要不要平大家给个意见。6月已经有35%的收益了,要不要平大家给个意见。,Believe牛,http://iguba.eastmoney.com/1511094544802680,2017-06-27T15:49:23Z,我觉得今晚冲高，不要点平仓<br>点击反手<br>用利润搏利润<br>搏对你再爽一次，搏错你也不会损失,1,,,,
螺纹钢吧,24817,7534,29,"news,fshferb,661398394",2017-06-27T15:05:41Z,http://iguba.eastmoney.com/1496004872337010,要不要平大家给个意见。6月已经有35%的收益了,要不要平大家给个意见。,揮筆寫人生,http://iguba.eastmoney.com/1496004872337010,2017-06-27T16:45:38Z,明白了。多平了我觉得观望一下还是比较稳健,1,押大小,http://iguba.eastmoney.com/6536044761132092,抱歉！内容已删除。,2017-06-27T16:45:07Z
螺纹钢吧,24817,7534,29,"news,fshferb,661398394",2017-06-27T15:05:41Z,http://iguba.eastmoney.com/1496004872337010,要不要平大家给个意见。6月已经有35%的收益了,要不要平大家给个意见。,股友hdqp9w,http://iguba.eastmoney.com/3942094255341608,2017-06-27T17:01:46Z,拿着晚上高开高走了,1,,,,
螺纹钢吧,24817,7534,29,"news,fshferb,661398394",2017-06-27T15:05:41Z,http://iguba.eastmoney.com/1496004872337010,要不要平大家给个意见。6月已经有35%的收益了,要不要平大家给个意见。,押大小,http://iguba.eastmoney.com/6536044761132092,2017-06-27T17:04:24Z,高开低走，白盘才会涨吧,1,股友hdqp9w,http://iguba.eastmoney.com/3942094255341608,拿着晚上高开高走了,2017-06-27T17:01:46Z
螺纹钢吧,24817,7534,29,"news,fshferb,661398394",2017-06-27T15:05:41Z,http://iguba.eastmoney.com/1496004872337010,要不要平大家给个意见。6月已经有35%的收益了,要不要平大家给个意见。,揮筆寫人生,http://iguba.eastmoney.com/1496004872337010,2017-06-27T21:19:20Z,要卖了吗？,1,,,,
螺纹钢吧,24817,7534,29,"news,fshferb,661398394",2017-06-27T15:05:41Z,http://iguba.eastmoney.com/1496004872337010,要不要平大家给个意见。6月已经有35%的收益了,要不要平大家给个意见。,揮筆寫人生,http://iguba.eastmoney.com/1496004872337010,2017-06-27T23:01:10Z,还没有平。看明天了,1,,,,
螺纹钢吧,24817,7534,29,"news,fshferb,661398394",2017-06-27T15:05:41Z,http://iguba.eastmoney.com/1496004872337010,要不要平大家给个意见。6月已经有35%的收益了,要不要平大家给个意见。,揮筆寫人生,http://iguba.eastmoney.com/1496004872337010,2017-06-28T09:44:17Z,还能不能往上？,1,,,,
螺纹钢吧,24817,7534,29,"news,fshferb,661398394",2017-06-27T15:05:41Z,http://iguba.eastmoney.com/1496004872337010,要不要平大家给个意见。6月已经有35%的收益了,要不要平大家给个意见。,趋势交易的小散,http://iguba.eastmoney.com/2871094291105502,2017-06-28T09:59:06Z,看你自己止盈位了，吃不到鱼头鱼尾的,1,,,,
螺纹钢吧,24817,7534,29,"news,fshferb,661398394",2017-06-27T15:05:41Z,http://iguba.eastmoney.com/1496004872337010,要不要平大家给个意见。6月已经有35%的收益了,要不要平大家给个意见。,小寒97019,http://iguba.eastmoney.com/6123094370943874,2017-06-28T11:40:30Z,差不多了，不要太贪啊。要再冲一个台阶你就空他，也会赚回来,1,,,,
螺纹钢吧,24817,7534,29,"news,fshferb,661398394",2017-06-27T15:05:41Z,http://iguba.eastmoney.com/1496004872337010,要不要平大家给个意见。6月已经有35%的收益了,要不要平大家给个意见。,小寒97019,http://iguba.eastmoney.com/6123094370943874,2017-06-28T11:40:51Z,差不多了，不要太贪啊。要再冲一个台阶你就空他，也会赚回来,1,,,,
螺纹钢吧,24817,7534,29,"news,fshferb,661398394",2017-06-27T15:05:41Z,http://iguba.eastmoney.com/1496004872337010,要不要平大家给个意见。6月已经有35%的收益了,要不要平大家给个意见。,揮筆寫人生,http://iguba.eastmoney.com/1496004872337010,2017-06-28T13:33:04Z,3280平了10手,1,,,,
螺纹钢吧,24817,7534,29,"news,fshferb,661398394",2017-06-27T15:05:41Z,http://iguba.eastmoney.com/1496004872337010,要不要平大家给个意见。6月已经有35%的收益了,要不要平大家给个意见。,揮筆寫人生,http://iguba.eastmoney.com/1496004872337010,2017-06-28T13:34:00Z,刚刚平了10手,1,小寒97019,http://iguba.eastmoney.com/6123094370943874,差不多了，不要太贪啊。要再冲一个台阶你就空他，也会赚回来,2017-06-28T11:40:51Z
螺纹钢吧,24817,7534,29,"news,fshferb,661398394",2017-06-27T15:05:41Z,http://iguba.eastmoney.com/1496004872337010,要不要平大家给个意见。6月已经有35%的收益了,要不要平大家给个意见。,揮筆寫人生,http://iguba.eastmoney.com/1496004872337010,2017-06-28T14:54:51Z,刚刚剩下的7手也平了。空仓观望一下,1,,,,
螺纹钢吧,24817,7534,29,"news,fshferb,661398394",2017-06-27T15:05:41Z,http://iguba.eastmoney.com/1496004872337010,要不要平大家给个意见。6月已经有35%的收益了,要不要平大家给个意见。,o拾年壹劍o,http://iguba.eastmoney.com/8570094300636232,2017-06-28T15:12:25Z,"尾盘放量了。<br>你这多单拿的真舒服。<img src=""""http://gbres.dfcfw.com/face/emot/emot01.png"""" title=""""微笑"""">",1,,,,
螺纹钢吧,24817,7534,29,"news,fshferb,661398394",2017-06-27T15:05:41Z,http://iguba.eastmoney.com/1496004872337010,要不要平大家给个意见。6月已经有35%的收益了,要不要平大家给个意见。,揮筆寫人生,http://iguba.eastmoney.com/1496004872337010,2017-06-28T15:40:26Z,平掉了,1,o拾年壹劍o,http://iguba.eastmoney.com/8570094300636232,"尾盘放量了。<br>你这多单拿的真舒服。<img src=""""http://gbres.dfcfw.com/face/emot/emot01.png"""" title=""""微笑""""> ",2017-06-28T15:12:25Z
螺纹钢吧,24817,971,1,"news,fshferb,662135039",2017-06-28T18:32:08Z,http://iguba.eastmoney.com/3278064726983980,再来个人民币升值180个点，至不死你,再来个人民币升值180个点，至不死你,三五二352,http://iguba.eastmoney.com/8669034879898930,2017-06-28T20:19:50Z,也就你靠谱点，离岸汇率两天暴涨竟然没人关注,1,,,,
螺纹钢吧,24817,1351,1,"news,fshferb,659771336",2017-06-23T12:34:22Z,http://iguba.eastmoney.com/2910114777284240,如题讨论,6月地条钢大限，7-8月钢企高温价检修，现货价下跌几率有多大,ab78,http://iguba.eastmoney.com/3812113134447052,2017-06-23T12:36:09Z,利好出尽,1,,,,
螺纹钢吧,24817,894,1,"news,fshferb,665542748",2017-07-04T10:15:29Z,http://iguba.eastmoney.com/3598094843256022,没有绝对把握，我不会空的,本人很少空，这2年空的次数都不超过1位数。,期货败家,http://iguba.eastmoney.com/8230094318319078,2017-07-04T10:15:57Z,楼主今天抄螺纹不？,1,,,,
螺纹钢吧,24817,2408,6,"news,fshferb,660008681",2017-06-23T22:37:04Z,http://iguba.eastmoney.com/1486094083315072,3125我做空了，悠着点哥们，不改3200,3125我做空了，悠着点哥们，不改3200,亿萬富哥,http://iguba.eastmoney.com/1486094083315072,2017-06-23T22:41:13Z,千万别拉，在拉你就虚了。,1,,,,
螺纹钢吧,24817,2408,6,"news,fshferb,660008681",2017-06-23T22:37:04Z,http://iguba.eastmoney.com/1486094083315072,3125我做空了，悠着点哥们，不改3200,3125我做空了，悠着点哥们，不改3200,亿萬富哥,http://iguba.eastmoney.com/1486094083315072,2017-06-23T22:48:26Z,真听话，别拉哦。3080好了,1,,,,
螺纹钢吧,24817,2408,6,"news,fshferb,660008681",2017-06-23T22:37:04Z,http://iguba.eastmoney.com/1486094083315072,3125我做空了，悠着点哥们，不改3200,3125我做空了，悠着点哥们，不改3200,亿萬富哥,http://iguba.eastmoney.com/1486094083315072,2017-06-23T22:48:42Z,哈哈哈,1,,,,
螺纹钢吧,24817,2408,6,"news,fshferb,660008681",2017-06-23T22:37:04Z,http://iguba.eastmoney.com/1486094083315072,3125我做空了，悠着点哥们，不改3200,3125我做空了，悠着点哥们，不改3200,永安爆你,http://iguba.eastmoney.com/7147094236359958,2017-06-23T22:51:00Z,我平的仓 不拿周末了,1,,,,
螺纹钢吧,24817,2408,6,"news,fshferb,660008681",2017-06-23T22:37:04Z,http://iguba.eastmoney.com/1486094083315072,3125我做空了，悠着点哥们，不改3200,3125我做空了，悠着点哥们，不改3200,亿萬富哥,http://iguba.eastmoney.com/1486094083315072,2017-06-23T22:57:11Z,可以的,1,永安爆你,http://iguba.eastmoney.com/7147094236359958,我平的仓 不拿周末了,2017-06-23T22:51:00Z
螺纹钢吧,24817,2408,6,"news,fshferb,660008681",2017-06-23T22:37:04Z,http://iguba.eastmoney.com/1486094083315072,3125我做空了，悠着点哥们，不改3200,3125我做空了，悠着点哥们，不改3200,亿萬富哥,http://iguba.eastmoney.com/1486094083315072,2017-06-23T22:58:29Z,可以的，今晚看外围,1,永安爆你,http://iguba.eastmoney.com/7147094236359958,我平的仓 不拿周末了,2017-06-23T22:51:00Z
螺纹钢吧,24817,5837,13,"news,fshferb,660181809",2017-06-24T17:39:49Z,http://iguba.eastmoney.com/2150094026275666,这帮人攻击我喊，那我每天喊空好了,这帮人攻击我喊多，那我喊空螺纹,HX85A2Q,http://iguba.eastmoney.com/2150094026275666,2017-06-24T17:41:50Z,做空总有理由，想想看是否有很多理由呢<br>如果没有做空的理由，螺纹早上天了<br>所以喊空螺纹，空空空,1,,,,
螺纹钢吧,24817,5837,13,"news,fshferb,660181809",2017-06-24T17:39:49Z,http://iguba.eastmoney.com/2150094026275666,这帮人攻击我喊，那我每天喊空好了,这帮人攻击我喊多，那我喊空螺纹,HX85A2Q,http://iguba.eastmoney.com/2150094026275666,2017-06-24T18:48:32Z,期货无期后悔有期 的发帖，针对我<br>它的发帖：6月22日一天的帖子 此人用意何为 昭然若揭 群众的眼睛是雪亮的 <br>=========================================<br>敞开心扉吧的回复：这人是傻B？<br>=========================================<br>坏人太多别炒A股 的回复：骗子<br>=========================================<br>买进会卖才能赚 的回复：这是做趋势的高手。<br>=========================================,1,,,,
螺纹钢吧,24817,5837,13,"news,fshferb,660181809",2017-06-24T17:39:49Z,http://iguba.eastmoney.com/2150094026275666,这帮人攻击我喊，那我每天喊空好了,这帮人攻击我喊多，那我喊空螺纹,HX85A2Q,http://iguba.eastmoney.com/2150094026275666,2017-06-24T18:54:44Z,从2016年螺纹开始按部就班的上涨，已经上涨了一年半时间，如果开始漫漫无期的下跌，谁会来买单呢,1,,,,
螺纹钢吧,24817,5837,13,"news,fshferb,660181809",2017-06-24T17:39:49Z,http://iguba.eastmoney.com/2150094026275666,这帮人攻击我喊，那我每天喊空好了,这帮人攻击我喊多，那我喊空螺纹,HX85A2Q,http://iguba.eastmoney.com/2150094026275666,2017-06-24T19:17:22Z,从月线看，没有真正突破行业趋势的压力线，<br>触及到这个压力位置的月份有<br>2016年12月<br>2017年2月<br>2017年3月<br>2017年5月<br>目前的价格位置是3113，还再2117年4月的收盘价格3115之下，更别说到压力线了<br>从盘局看在弱势格局中<br>现在只是稍微个了一下多方露脸的机会<br>这个收盘位置是双方都没占到什么便宜<br>没有真金白银，没有中的利好和周期共振点，价格是很难顺利的上去<br>平举着这个价格，总会出篓子的<br>试想一下，一个人平举着一块钢球，平举向上着抬胳膊，并且要把这个钢球扔的很高很远，最终的结果能扔多高多远呢，如果再平举着胳膊累了，想休息一下，顺势落下胳膊会怎样，落下胳膊是最省力的一种方式，行情总是向阻力最少的方向最终运行，其结果就是自由落体的下跌，当贴近身体的时候就会得到休息，然后再次用力，新的方向自然更加明晰‘’,1,,,,
螺纹钢吧,24817,5837,13,"news,fshferb,660181809",2017-06-24T17:39:49Z,http://iguba.eastmoney.com/2150094026275666,这帮人攻击我喊，那我每天喊空好了,这帮人攻击我喊多，那我喊空螺纹,HX85A2Q,http://iguba.eastmoney.com/2150094026275666,2017-06-24T22:34:36Z,两颗定盘星已经压抑这多方喘不过气来，会看的自然会明白我说的是什么，位置在哪里，更何况六大金刚还没出手。<br>可能我的忒自会伤害一些人，总比不提示的好，避免更多的人受伤，这前提是在盘中势的变化，当转换好的时候，真正的操盘手不会受到影响，自然会在盘面上得到信息和确认点位儿而操作，因此这个帖子就没有伤害到同路人，凡是和操盘想背的人的伤害，一概与我无关。<br>本来股吧不完全是说教的地方，更不适合教授某些理论和技巧以及真正盈利的关键位置的研判，<br>更不会有真正的朋友在这里交往到，一切都是浮云中的浮云。<br>释怀自己也是枉然，当亏损在手寸的时候，自己已经变成了白痴一般的空壳。<br>现在在听心尘这首歌曲，这是上周下载的，不放放松自己的心态，不要要求自己抓住每一个行情，做神是不可能的，这里的钟馗很多，鬼火遍地满山，奉劝各位千万不要攻击他人，要攻击就攻击我好了，我很喜欢你们的攻击，因为我看了一个小品，小品中有一个人教好贱字眼，话都说到这里了，因此我也不更不会在乎什么，,1,,,,
螺纹钢吧,24817,5837,13,"news,fshferb,660181809",2017-06-24T17:39:49Z,http://iguba.eastmoney.com/2150094026275666,这帮人攻击我喊，那我每天喊空好了,这帮人攻击我喊多，那我喊空螺纹,HX85A2Q,http://iguba.eastmoney.com/2150094026275666,2017-06-24T22:45:03Z,在6月的最后一周即将到来，盼望上涨到3200点的人，应该是痴人说梦的概率，不要被这个肥皂泡麻醉自己，烧烧香也难以如愿，这是我自己的看法。既然不能上的那么如愿，那么自然而然的是盘整整理下跌，到什么位置，这里不方便告知，因为我也不知道，因为我贱。再也不会让某些人得了便宜还卖乖的人渔翁得利。现在又换了一首歌曲，名字是做你的 雪莲，很好听的，发人肺腑的歌唱，能把压抑的心情释放出来！,1,,,,
螺纹钢吧,24817,5837,13,"news,fshferb,660181809",2017-06-24T17:39:49Z,http://iguba.eastmoney.com/2150094026275666,这帮人攻击我喊，那我每天喊空好了,这帮人攻击我喊多，那我喊空螺纹,指导项羽,http://iguba.eastmoney.com/6789013260742062,2017-06-25T07:56:44Z,这吧里没必要太较真，早说过，人的看法不一样,1,,,,
螺纹钢吧,24817,5837,13,"news,fshferb,660181809",2017-06-24T17:39:49Z,http://iguba.eastmoney.com/2150094026275666,这帮人攻击我喊，那我每天喊空好了,这帮人攻击我喊多，那我喊空螺纹,指导项羽,http://iguba.eastmoney.com/6789013260742062,2017-06-25T08:01:24Z,我3184的多单还拿着，等待验证,1,,,,
螺纹钢吧,24817,5837,13,"news,fshferb,660181809",2017-06-24T17:39:49Z,http://iguba.eastmoney.com/2150094026275666,这帮人攻击我喊，那我每天喊空好了,这帮人攻击我喊多，那我喊空螺纹,买进会卖才能赚,http://iguba.eastmoney.com/3272094333587500,2017-06-25T15:46:23Z,怪了？我这也是在攻击你？？？,1,HX85A2Q,http://iguba.eastmoney.com/2150094026275666,期货无期后悔有期 的发帖，针对我<br>它的发帖：6月22日一天的帖子 此人用意何为 昭然若揭 群众的眼睛是雪亮的 <br>=========================================<br>敞开心扉吧的回复：这人是傻B？<br>=========================================<br>坏人太多别炒A股 的回复：骗子<br>=========================================<br>买进会卖才能赚 的回复：这是做趋势的高手。<br>=========================================,2017-06-24T18:48:32Z
螺纹钢吧,24817,5837,13,"news,fshferb,660181809",2017-06-24T17:39:49Z,http://iguba.eastmoney.com/2150094026275666,这帮人攻击我喊，那我每天喊空好了,这帮人攻击我喊多，那我喊空螺纹,买进会卖才能赚,http://iguba.eastmoney.com/3272094333587500,2017-06-25T15:48:33Z,端正心态很重要，看帖发帖是娱乐，重要的是文明与人格。操作是自己的事，亏本与赚钱与他人无关。,1,,,,
螺纹钢吧,24817,5837,13,"news,fshferb,660181809",2017-06-24T17:39:49Z,http://iguba.eastmoney.com/2150094026275666,这帮人攻击我喊，那我每天喊空好了,这帮人攻击我喊多，那我喊空螺纹,买进会卖才能赚,http://iguba.eastmoney.com/3272094333587500,2017-06-25T15:50:08Z,目前行情是多空都能赚钱的行情。自己操作不当做多做空就都会亏本。,1,,,,
螺纹钢吧,24817,5837,13,"news,fshferb,660181809",2017-06-24T17:39:49Z,http://iguba.eastmoney.com/2150094026275666,这帮人攻击我喊，那我每天喊空好了,这帮人攻击我喊多，那我喊空螺纹,买进会卖才能赚,http://iguba.eastmoney.com/3272094333587500,2017-06-25T15:51:19Z,这样好的行情。开多与开空根本没有必要认为自己做错了，多也不会错，空也不会错。重要的是心态要好，仓位管理要好。,1,,,,
